date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2019-12-27053,中国,CN,海南省,460000,定安县,469021,3,0,2,1
2019-12-27054,中国,CN,海南省,460000,屯昌县,469022,0,0,0,0
2019-12-27055,中国,CN,海南省,460000,澄迈县,469023,9,0,8,1
2019-12-27056,中国,CN,海南省,460000,临高县,469024,6,0,6,0
2019-12-27057,中国,CN,海南省,460000,白沙黎族自治县,469025,0,0,0,0
2019-12-27058,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,7,0
2019-12-27059,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,2,0
2019-12-27060,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,4,0
2019-12-27061,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,3,0
2019-12-27062,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
2019-12-27063,中国,CN,重庆市,500000,,,576,0,569,6
2019-12-27064,中国,CN,重庆市,500000,高新区,400039,4,0,4,0
2019-12-27065,中国,CN,重庆市,500000,两江新区,401147,17,0,17,0
2019-12-27066,中国,CN,重庆市,500000,万州区,500101,118,0,114,4
2019-12-27067,中国,CN,重庆市,500000,涪陵区,500102,5,0,5,0
2019-12-27068,中国,CN,重庆市,500000,渝中区,500103,20,0,20,0
2019-12-27069,中国,CN,重庆市,500000,大渡口区,500104,7,0,7,0
2019-12-27070,中国,CN,重庆市,500000,江北区,500105,28,0,28,0
2019-12-27071,中国,CN,重庆市,500000,沙坪坝区,500106,9,0,9,0
2019-12-27072,中国,CN,重庆市,500000,九龙坡区,500107,21,0,20,1
2019-12-27073,中国,CN,重庆市,500000,南岸区,500108,15,0,15,0
2019-12-27074,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
2019-12-27075,中国,CN,重庆市,500000,綦江区,500110,23,0,22,0
2019-12-27076,中国,CN,重庆市,500000,大足区,500111,14,0,13,0
2019-12-27077,中国,CN,重庆市,500000,渝北区,500112,17,0,17,0
2019-12-27078,中国,CN,重庆市,500000,巴南区,500113,6,0,6,0
2019-12-27079,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
2019-12-27080,中国,CN,重庆市,500000,长寿区,500115,22,0,21,0
2019-12-27081,中国,CN,重庆市,500000,江津区,500116,4,0,4,0
2019-12-27082,中国,CN,重庆市,500000,合川区,500117,23,0,23,0
2019-12-27083,中国,CN,重庆市,500000,永川区,500118,5,0,5,0
2019-12-27084,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
2019-12-27085,中国,CN,重庆市,500000,璧山区,500120,9,0,9,0
2019-12-27086,中国,CN,重庆市,500000,铜梁区,500151,10,0,10,0
2019-12-27087,中国,CN,重庆市,500000,潼南区,500152,18,0,18,0
2019-12-27088,中国,CN,重庆市,500000,荣昌区,500153,9,0,8,0
2019-12-27089,中国,CN,重庆市,500000,开州区,500154,21,0,20,1
2019-12-27090,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
2019-12-27091,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
2019-12-27092,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
2019-12-27093,中国,CN,重庆市,500000,丰都县,500230,10,0,10,0
2019-12-27094,中国,CN,重庆市,500000,垫江县,500231,20,0,20,0
2019-12-27095,中国,CN,重庆市,500000,忠县,500233,21,0,21,0
2019-12-27096,中国,CN,重庆市,500000,云阳县,500235,25,0,25,0
2019-12-27097,中国,CN,重庆市,500000,奉节县,500236,22,0,22,0
2019-12-27098,中国,CN,重庆市,500000,巫山县,500237,10,0,10,0
2019-12-27099,中国,CN,重庆市,500000,巫溪县,500238,14,0,14,0
2019-12-27100,中国,CN,重庆市,500000,石柱土家族自治县,500240,15,0,15,0
2019-12-27101,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
2019-12-27102,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,1,0
2019-12-27103,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,2,0
2019-12-27104,中国,CN,重庆市,500000,万盛经开区,5002f0,1,0,1,0
2019-12-27105,中国,CN,四川省,510000,,,539,0,515,3
2019-12-27106,中国,CN,四川省,510000,成都市,510100,144,0,121,3
2019-12-27107,中国,CN,四川省,510000,自贡市,510300,9,0,9,0
2019-12-27108,中国,CN,四川省,510000,攀枝花市,510400,16,0,16,0
2019-12-27109,中国,CN,四川省,510000,泸州市,510500,24,0,24,0
2019-12-27110,中国,CN,四川省,510000,德阳市,510600,18,0,18,0
2019-12-27111,中国,CN,四川省,510000,绵阳市,510700,22,0,22,0
2019-12-27112,中国,CN,四川省,510000,广元市,510800,6,0,6,0
2019-12-27113,中国,CN,四川省,510000,遂宁市,510900,17,0,17,0
2019-12-27114,中国,CN,四川省,510000,内江市,511000,22,0,22,0
2019-12-27115,中国,CN,四川省,510000,乐山市,511100,3,0,3,0
2019-12-27116,中国,CN,四川省,510000,南充市,511300,39,0,39,0
2019-12-27117,中国,CN,四川省,510000,眉山市,511400,8,0,8,0
2019-12-27118,中国,CN,四川省,510000,宜宾市,511500,12,0,12,0
2019-12-27119,中国,CN,四川省,510000,广安市,511600,30,0,30,0
2019-12-27120,中国,CN,四川省,510000,达州市,511700,42,0,42,0
2019-12-27121,中国,CN,四川省,510000,雅安市,511800,7,0,7,0
2019-12-27122,中国,CN,四川省,510000,巴中市,511900,24,0,22,0
2019-12-27123,中国,CN,四川省,510000,资阳市,512000,4,0,4,0
2019-12-27124,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
2019-12-27125,中国,CN,四川省,510000,甘孜藏族自治州,513300,78,0,76,0
2019-12-27126,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,13,0
2019-12-27127,中国,CN,贵州省,520000,,,146,0,143,2
2019-12-27128,中国,CN,贵州省,520000,贵阳市,520100,36,0,34,1
2019-12-27129,中国,CN,贵州省,520000,六盘水市,520200,10,0,9,1
2019-12-27130,中国,CN,贵州省,520000,遵义市,520300,32,0,32,0
2019-12-27131,中国,CN,贵州省,520000,安顺市,520400,4,0,4,0
2019-12-27132,中国,CN,贵州省,520000,毕节市,520500,23,0,23,0
2019-12-27133,中国,CN,贵州省,520000,铜仁市,520600,10,0,10,0
2019-12-27134,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
2019-12-27135,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,10,0
2019-12-27136,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,17,0
2019-12-27137,中国,CN,云南省,530000,,,174,0,172,2
2019-12-27138,中国,CN,云南省,530000,昆明市,530100,53,0,53,0
2019-12-27139,中国,CN,云南省,530000,曲靖市,530300,13,0,13,0
2019-12-27140,中国,CN,云南省,530000,玉溪市,530400,14,0,13,1
2019-12-27141,中国,CN,云南省,530000,保山市,530500,9,0,9,0
2019-12-27142,中国,CN,云南省,530000,昭通市,530600,25,0,25,0
2019-12-27143,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
2019-12-27144,中国,CN,云南省,530000,普洱市,530800,4,0,4,0
2019-12-27145,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
2019-12-27146,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,4,0
2019-12-27147,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,9,0,9,0
2019-12-27148,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,2,0
2019-12-27149,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,14,1
2019-12-27150,中国,CN,云南省,530000,大理白族自治州,532900,13,0,13,0
2019-12-27151,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,5,0
2019-12-27152,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
2019-12-27153,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
2019-12-27154,中国,CN,西藏自治区,540000,,,1,0,1,0
2019-12-27155,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
2019-12-27156,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
2019-12-27157,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
2019-12-27158,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
2019-12-27159,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
2019-12-27160,中国,CN,西藏自治区,540000,那曲,542400,0,0,0,0
2019-12-27161,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
2019-12-27162,中国,CN,陕西省,610000,,,245,0,232,2
2019-12-27163,中国,CN,陕西省,610000,西安市,610100,120,0,110,2
2019-12-27164,中国,CN,陕西省,610000,铜川市,610200,8,0,8,0
2019-12-27165,中国,CN,陕西省,610000,宝鸡市,610300,13,0,13,0
2019-12-27166,中国,CN,陕西省,610000,咸阳市,610400,17,0,16,0
2019-12-27167,中国,CN,陕西省,610000,渭南市,610500,15,0,14,0
2019-12-27168,中国,CN,陕西省,610000,延安市,610600,8,0,8,0
2019-12-27169,中国,CN,陕西省,610000,汉中市,610700,26,0,25,0
2019-12-27170,中国,CN,陕西省,610000,榆林市,610800,3,0,3,0
2019-12-27171,中国,CN,陕西省,610000,安康市,610900,26,0,26,0
2019-12-27172,中国,CN,陕西省,610000,杨凌示范区,610d12,1,0,1,0
2019-12-27173,中国,CN,陕西省,610000,商洛市,611000,7,0,7,0
2019-12-27174,中国,CN,陕西省,610000,韩城,715400,1,0,1,0
2019-12-27175,中国,CN,甘肃省,620000,,,132,0,91,2
2019-12-27176,中国,CN,甘肃省,620000,境外输入,6200y0,41,0,1,0
2019-12-27177,中国,CN,甘肃省,620000,兰州市,620100,36,0,34,2
2019-12-27178,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
2019-12-27179,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
2019-12-27180,中国,CN,甘肃省,620000,白银市,620400,4,0,4,0
2019-12-27181,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
2019-12-27182,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
2019-12-27183,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
2019-12-27184,中国,CN,甘肃省,620000,平凉市,620800,9,0,9,0
2019-12-27185,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
2019-12-27186,中国,CN,甘肃省,620000,庆阳市,621000,3,0,3,0
2019-12-27187,中国,CN,甘肃省,620000,定西市,621100,9,0,9,0
2019-12-27188,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
2019-12-27189,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
2019-12-27190,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,8,0
2019-12-27191,中国,CN,青海省,630000,,,18,0,18,0
2019-12-27192,中国,CN,青海省,630000,西宁市,630100,15,0,15,0
2019-12-27193,中国,CN,青海省,630000,海东市,630200,0,0,0,0
2019-12-27194,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,3,0
2019-12-27195,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
2019-12-27196,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
2019-12-27197,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
2019-12-27198,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
2019-12-27199,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
2019-12-27200,中国,CN,宁夏回族自治区,640000,,,75,0,73,0
2019-12-27201,中国,CN,宁夏回族自治区,640000,宁东管委会,6400xz,1,0,1,0
2019-12-27202,中国,CN,宁夏回族自治区,640000,银川市,640100,36,0,35,0
2019-12-27203,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
2019-12-27204,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,28,0
2019-12-27205,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,5,0
2019-12-27206,中国,CN,宁夏回族自治区,640000,中卫市,640500,4,0,3,0
2019-12-27207,中国,CN,新疆维吾尔自治区,650000,,,76,0,73,3
2019-12-27208,中国,CN,新疆维吾尔自治区,650000,第九师,6500x1,4,0,3,1
2019-12-27209,中国,CN,新疆维吾尔自治区,650000,第七师,6500x2,1,0,1,0
2019-12-27210,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,23,0
2019-12-27211,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
2019-12-27212,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,3,0
2019-12-27213,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
2019-12-27214,中国,CN,新疆维吾尔自治区,650000,第十二师,650d84,3,0,3,0
2019-12-27215,中国,CN,新疆维吾尔自治区,650000,第四师,650ee6,10,0,9,1
2019-12-27216,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,4,0
2019-12-27217,中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,0,0,0,0
2019-12-27218,中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,3,0,3,0
2019-12-27219,中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,1,0,1,0
2019-12-27220,中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,0,0,0,0
2019-12-27221,中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,0,0,0,0
2019-12-27222,中国,CN,新疆维吾尔自治区,650000,和田地区,653200,0,0,0,0
2019-12-27223,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,18,0,18,0
2019-12-27224,中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,0,0,0,0
2019-12-27225,中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,0,0,0,0
2019-12-27226,中国,CN,新疆维吾尔自治区,650000,石河子市,659001,4,0,3,1
2019-12-27227,中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,0,0,0,0
2019-12-27228,中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,0,0,0,0
2019-12-27229,中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,2,0,2,0
2019-12-27230,中国,CN,新疆维吾尔自治区,650000,北屯市,659005,0,0,0,0
2019-12-27231,中国,CN,新疆维吾尔自治区,650000,铁门关市,659006,0,0,0,0
2019-12-27232,中国,CN,新疆维吾尔自治区,650000,双河市,659007,0,0,0,0
2019-12-27233,中国,CN,新疆维吾尔自治区,650000,可克达拉市,659008,0,0,0,0
2019-12-27234,中国,CN,新疆维吾尔自治区,650000,昆玉市,659009,0,0,0,0
2019-12-27235,中国,CN,台湾省,710000,,,53,0,20,1
2019-12-27236,中国,CN,台湾省,710000,台湾省,710000,53,0,20,1
2019-12-27237,中国,CN,香港特别行政区,810000,,,141,0,81,4
2019-12-27238,中国,CN,香港特别行政区,810000,香港特别行政区,810000,140,0,78,4
2019-12-27239,中国,CN,澳门特别行政区,820000,,,10,0,10,0
2019-12-27240,中国,CN,澳门特别行政区,820000,澳门特别行政区,820000,10,0,10,0
2019-12-27241,哥伦比亚,CO,,,,,13,0,0,0
2019-12-27242,哥斯达黎加,CR,,,,,22,0,0,0
2019-12-27243,古巴,CU,,,,,4,0,0,0
2019-12-27244,塞浦路斯,CY,,,,,21,0,0,0
2019-12-27245,捷克,CZ,,,,,141,0,0,0
2019-12-27246,德国,DE,,,,,3718,0,46,8
2019-12-27247,丹麦,DK,,,,,827,0,1,0
2019-12-27248,多米尼加,DO,,,,,5,0,0,0
2019-12-27249,阿尔及利亚,DZ,,,,,27,0,10,2
2019-12-27250,厄瓜多尔,EC,,,,,23,0,0,1
2019-12-27251,爱沙尼亚,EE,,,,,79,0,0,0
2019-12-27252,埃及,EG,,,,,93,0,21,2
2019-12-27253,西班牙,ES,,,,,5753,0,193,136
2019-12-27254,埃塞俄比亚,ET,,,,,1,0,0,0
2019-12-27255,芬兰,FI,,,,,210,0,1,0
2019-12-27256,法罗群岛,FO,,,,,2,0,0,0
2019-12-27257,法国,FR,,,,,3667,0,12,79
2019-12-27258,加蓬,GA,,,,,1,0,0,0
2019-12-27259,英国,GB,,,,,1140,0,19,21
2019-12-27260,格鲁吉亚,GE,,,,,30,0,0,0
2019-12-27261,法属圭亚那,GF,,,,,6,0,0,0
2019-12-27262,加纳,GH,,,,,2,0,0,0
2019-12-27263,直布罗陀,GI,,,,,1,0,0,0
2019-12-27264,几内亚,GN,,,,,1,0,0,0
2019-12-27265,赤道几内亚,GQ,,,,,1,0,0,0
2019-12-27266,希腊,GR,,,,,190,0,0,3
2019-12-27267,危地马拉,GT,,,,,1,0,0,0
2019-12-27268,圭亚那,GY,,,,,1,0,0,1
2019-12-27269,洪都拉斯,HN,,,,,2,0,0,0
2019-12-27270,克罗地亚,HR,,,,,37,0,0,0
2019-12-27271,匈牙利,HU,,,,,19,0,1,0
2019-12-27272,印度尼西亚,ID,,,,,96,0,5,4
2019-12-27273,爱尔兰,IE,,,,,90,0,0,1
2019-12-27274,以色列,IL,,,,,161,0,3,0
2019-12-27275,印度,IN,,,,,84,0,10,2
2019-12-27276,伊拉克,IQ,,,,,101,0,24,9
2019-12-27277,伊朗,IR,,,,,12729,0,4339,611
2019-12-27278,冰岛,IS,,,,,134,0,1,0
2019-12-27279,意大利,IT,,,,,17660,0,1439,1266
2019-12-27280,牙买加,JM,,,,,8,0,0,0
2019-12-27281,约旦,JO,,,,,1,0,1,0
2019-12-27282,日本,JP,,,,,786,0,135,21
2019-12-27283,肯尼亚,KE,,,,,1,0,0,0
2019-12-27284,柬埔寨,KH,,,,,7,0,1,0
2019-12-27285,韩国,KR,,,,,8086,0,714,72
2019-12-27286,科威特,KW,,,,,100,0,5,0
2019-12-27287,哈萨克斯坦,KZ,,,,,6,0,0,0
2019-12-27288,黎巴嫩,LB,,,,,93,0,1,3
2019-12-27289,列支敦士登,LI,,,,,4,0,0,0
2019-12-27290,斯里兰卡,LK,,,,,9,0,1,0
2019-12-27291,立陶宛,LT,,,,,6,0,0,0
2019-12-27292,卢森堡,LU,,,,,34,0,0,1
2019-12-27293,拉脱维亚,LV,,,,,16,0,1,0
2019-12-27294,摩洛哥,MA,,,,,7,0,0,1
2019-12-27295,摩纳哥,MC,,,,,2,0,0,0
2019-12-27296,摩尔多瓦,MD,,,,,8,0,0,0
2019-12-27297,北马其顿,MK,,,,,13,0,0,0
2019-12-27298,马提尼克,MQ,,,,,4,0,0,0
2019-12-27299,马耳他,MT,,,,,12,0,0,0
2019-12-27300,马尔代夫,MV,,,,,10,0,0,0
2019-12-27301,墨西哥,MX,,,,,26,0,4,0
2019-12-27302,马来西亚,MY,,,,,238,0,32,0
2019-12-27303,尼日利亚,NG,,,,,2,0,0,0
2019-12-27304,荷兰,NL,,,,,807,0,0,10
2019-12-27305,挪威,NO,,,,,1002,0,1,1
2019-12-27306,尼泊尔,NP,,,,,1,0,1,0
2019-12-27307,新西兰,NZ,,,,,6,0,0,0
2019-12-27308,阿曼,OM,,,,,20,0,9,0
2019-12-27309,巴拿马,PA,,,,,36,0,0,1
2019-12-27310,秘鲁,PE,,,,,28,0,0,0
2019-12-27311,法属波利尼西亚,PF,,,,,1,0,0,0
2019-12-27312,菲律宾,PH,,,,,111,0,2,8
2019-12-27313,巴基斯坦,PK,,,,,30,0,2,0
2019-12-27314,波兰,PL,,,,,68,0,0,1
2019-12-27315,波多黎各,PR,,,,,3,0,0,0
2019-12-27316,巴勒斯坦,PS,,,,,35,0,0,0
2019-12-27317,葡萄牙,PT,,,,,112,0,0,0
2019-12-27318,巴拉圭,PY,,,,,8,0,0,0
2019-12-27319,卡塔尔,QA,,,,,338,0,0,0
2019-12-27320,留尼汪,RE,,,,,3,0,0,0
2019-12-27321,罗马尼亚,RO,,,,,95,0,7,0
2019-12-27322,塞尔维亚,RS,,,,,41,0,0,0
2019-12-27323,俄罗斯,RU,,,,,47,0,3,0
2019-12-27324,卢旺达,RW,,,,,1,0,0,0
2019-12-27325,沙特阿拉伯,SA,,,,,86,0,1,0
2019-12-27326,苏丹,SD,,,,,1,0,0,1
2019-12-27327,瑞典,SE,,,,,814,0,1,2
2019-12-27328,新加坡,SG,,,,,200,0,97,0
2019-12-27329,斯洛文尼亚,SI,,,,,141,0,0,0
2019-12-27330,斯洛伐克,SK,,,,,32,0,0,0
2019-12-27331,圣马力诺,SM,,,,,80,0,2,5
2019-12-27332,塞内加尔,SN,,,,,21,0,2,0
2019-12-27333,斯威士兰,SZ,,,,,1,0,0,0
2019-12-27334,多哥,TG,,,,,1,0,0,0
2019-12-27335,泰国,TH,,,,,82,0,35,1
2019-12-27336,突尼斯,TN,,,,,13,0,0,0
2019-12-27337,土耳其,TR,,,,,5,0,0,0
2019-12-27338,特立尼达和多巴哥,TT,,,,,1,0,0,0
2019-12-27339,乌克兰,UA,,,,,3,0,0,1
2019-12-27340,美国,US,,,,,2291,0,41,50
2019-12-27341,乌拉圭,UY,,,,,4,0,0,0
2019-12-27342,梵蒂冈,VA,,,,,1,0,0,0
2019-12-27343,圣文森特和格林纳丁斯,VC,,,,,1,0,0,0
2019-12-27344,委内瑞拉,VE,,,,,2,0,0,0
2019-12-27345,越南,VN,,,,,53,0,16,0
2019-12-27346,南非,ZA,,,,,24,0,1,0
2019-12-27347,纳米比亚,,,,,,2,0,0,0
2019-12-27348,钻石公主号邮轮,,,,,,697,0,456,7
2019-12-27349,波黑,,,,,,21,0,0,0
2019-12-27350,圣马丁,,,,,,2,0,0,0
2019-12-27351,泽西岛,,,,,,2,0,0,0
2019-12-27352,蒙古,,,,,,1,0,0,0
2019-12-27353,格恩西岛,,,,,,1,0,0,0
2019-12-27354,毛利塔尼亚,,,,,,1,0,0,0
2019-12-27355,安道尔,AD,,,,,2,0,1,0
2019-12-27356,阿联酋,AE,,,,,86,0,23,0
2019-12-27357,阿富汗,AF,,,,,16,0,0,0
2019-12-27358,安提瓜和巴布达,AG,,,,,1,0,0,0
2019-12-27359,阿尔巴尼亚,AL,,,,,38,0,0,1
2019-12-27360,亚美尼亚,AM,,,,,20,0,0,0
2019-12-27361,阿根廷,AR,,,,,45,0,1,2
2019-12-27362,奥地利,AT,,,,,800,0,6,1
2019-12-27363,澳大利亚,AU,,,,,272,0,27,5
2019-12-27364,阿鲁巴,AW,,,,,2,0,0,0
2019-12-27365,阿塞拜疆,AZ,,,,,23,0,6,1
2019-12-27366,孟加拉国,BD,,,,,5,0,2,0
2019-12-27367,比利时,BE,,,,,886,0,1,4
2019-12-27368,布基纳法索,BF,,,,,2,0,0,0
2019-12-27369,保加利亚,BG,,,,,43,0,0,2
2019-12-27370,巴林,BH,,,,,214,0,60,0
2019-12-27371,圣巴泰勒米,BL,,,,,1,0,0,0
2019-12-27372,文莱,BN,,,,,50,0,0,0
2019-12-27373,玻利维亚,BO,,,,,10,0,0,0
2019-12-27374,巴西,BR,,,,,151,0,0,0
2019-12-27375,不丹,BT,,,,,1,0,0,0
2019-12-27376,白俄罗斯,BY,,,,,27,0,3,0
2019-12-27377,加拿大,CA,,,,,253,0,11,1
2019-12-27378,刚果（金）,CD,,,,,3,0,0,0
2019-12-27379,中非,CF,,,,,1,0,0,0
2019-12-27380,刚果（布）,CG,,,,,1,0,0,0
2019-12-27381,瑞士,CH,,,,,2220,0,4,13
2019-12-27382,科特迪瓦,CI,,,,,4,0,0,0
2019-12-27383,智利,CL,,,,,61,0,0,0
2019-12-27384,喀麦隆,CM,,,,,3,0,0,0
2019-12-27385,中国,CN,,,,,81077,134,67863,3218
2019-12-27386,中国,CN,北京市,110000,,,446,0,358,8
2019-12-27387,中国,CN,北京市,110000,未公布来源,1100xx,0,0,333,8
2019-12-27388,中国,CN,北京市,110000,外地来京,1100xy,25,0,2,0
2019-12-27389,中国,CN,北京市,110000,境外输入,1100y0,27,0,0,0
2019-12-27390,中国,CN,北京市,110000,东城区,110101,14,0,0,0
2019-12-27391,中国,CN,北京市,110000,西城区,110102,53,0,0,0
2019-12-27392,中国,CN,北京市,110000,朝阳区,110105,72,0,0,0
2019-12-27393,中国,CN,北京市,110000,丰台区,110106,43,0,0,0
2019-12-27394,中国,CN,北京市,110000,石景山区,110107,14,0,1,0
2019-12-27395,中国,CN,北京市,110000,海淀区,110108,63,0,0,0
2019-12-27396,中国,CN,北京市,110000,门头沟区,110109,3,0,0,0
2019-12-27397,中国,CN,北京市,110000,房山区,110111,16,0,0,0
2019-12-27398,中国,CN,北京市,110000,通州区,110112,19,0,0,0
2019-12-27399,中国,CN,北京市,110000,顺义区,110113,10,0,0,0
2019-12-27400,中国,CN,北京市,110000,昌平区,110114,29,0,1,0
2019-12-27401,中国,CN,北京市,110000,大兴区,110115,39,0,16,0
2019-12-27402,中国,CN,北京市,110000,怀柔区,110116,7,0,0,0
2019-12-27403,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2019-12-27404,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2019-12-27405,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2019-12-27406,中国,CN,天津市,120000,,,136,0,133,3
2019-12-27407,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2019-12-27408,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2019-12-27409,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2019-12-27410,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2019-12-27411,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2019-12-27412,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2019-12-27413,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2019-12-27414,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2019-12-27415,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2019-12-27416,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2019-12-27417,中国,CN,天津市,120000,北辰区,120113,6,0,6,0
2019-12-27418,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2019-12-27419,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2019-12-27420,中国,CN,天津市,120000,滨海新区,120116,3,0,3,0
2019-12-27421,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2019-12-27422,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2019-12-27423,中国,CN,天津市,120000,蓟州区,120119,0,0,0,0
2019-12-27424,中国,CN,河北省,130000,,,318,0,310,6
2019-12-27425,中国,CN,河北省,130000,石家庄市,130100,29,0,29,0
2019-12-27426,中国,CN,河北省,130000,唐山市,130200,58,0,55,1
2019-12-27427,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2019-12-27428,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2019-12-27429,中国,CN,河北省,130000,邢台市,130500,23,0,22,1
2019-12-27430,中国,CN,河北省,130000,保定市,130600,32,0,32,0
2019-12-27431,中国,CN,河北省,130000,张家口市,130700,41,0,41,0
2019-12-27432,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2019-12-27433,中国,CN,河北省,130000,沧州市,130900,48,0,45,3
2019-12-27434,中国,CN,河北省,130000,廊坊市,131000,30,0,30,0
2019-12-27435,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2019-12-27436,中国,CN,山西省,140000,,,133,0,133,0
2019-12-27437,中国,CN,山西省,140000,太原市,140100,20,0,20,0
2019-12-27438,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2019-12-27439,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2019-12-27440,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2019-12-27441,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2019-12-27442,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
